sku,attribute_set,type,product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,media_position,media_is_disabled,categories,configurable_attributes,simples_skus
CMCMGG00085,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Machado",0,0,230,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Machado","Bloco depois da Coluna de Informação",25,230,0,"Camisa com manga Caveira Machado",1,GG,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMP00202,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida",1,P,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00259,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida",1,M,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00260,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida",1,G,0,1,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00194,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida",1,GG,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMBLG00079,Camisas,simple,base,Caveira,,Brasil,"Camisa Baby Look Caveira Mexicana Colorida Branca",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Caveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby Look Caveira Mexicana Colorida Branca",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00306,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida Branca",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida Branca",1,P,0,1,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00370,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida Branca",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida Branca",1,M,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00378,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida Branca",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida Branca",1,G,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00296,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Colorida Branca",0,0,286,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com manga Caveira Mexicana Colorida Branca",1,GG,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMBLG00080,Camisas,simple,base,Caveira,,Brasil,"Camisa Baby Look Caveira Mexicana Colorida Preta",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Caveira Mexicana Colorida Preta","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby Look Caveira Mexicana Colorida Preta",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00203,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana P/b",0,0,287,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com manga Caveira Mexicana P/b",1,P,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00260,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana P/b",0,0,287,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com manga Caveira Mexicana P/b",1,M,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00261,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana P/b",0,0,287,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com manga Caveira Mexicana P/b",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00195,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana P/b",0,0,287,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com manga Caveira Mexicana P/b",1,GG,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMBLG00082,Camisas,simple,base,Caveira,,Brasil,"Camisa Baby Look Caveira Mexicana Rosa",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Caveira Mexicana Rosa","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby Look Caveira Mexicana Rosa",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00299,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Rosas",0,0,307,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com manga Caveira Mexicana Rosas",1,P,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00361,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Rosas",0,0,307,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com manga Caveira Mexicana Rosas",1,M,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00369,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Rosas",0,0,307,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com manga Caveira Mexicana Rosas",1,G,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00286,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Mexicana Rosas",0,0,307,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com manga Caveira Mexicana Rosas",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMP00170,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Cinza",0,0,278,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com manga Caveira Moto Cinza",1,P,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00167,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Cinza",0,0,278,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com manga Caveira Moto Cinza",1,M,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00169,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Cinza",0,0,278,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com manga Caveira Moto Cinza",1,G,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00107,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Cinza",0,0,278,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com manga Caveira Moto Cinza",1,GG,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMP00250,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Fogo",0,0,,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com manga Caveira Moto Fogo",1,P,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00325,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Fogo",0,0,,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com manga Caveira Moto Fogo",1,M,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00328,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Fogo",0,0,,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com manga Caveira Moto Fogo",1,G,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00248,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Moto Fogo",0,0,,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com manga Caveira Moto Fogo",1,GG,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMP00173,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Trono",0,0,256,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com manga Caveira Trono",1,P,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00170,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Trono",0,0,256,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com manga Caveira Trono",1,M,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00167,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Trono",0,0,256,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com manga Caveira Trono",1,G,0,1,250,18,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00110,Camisas,simple,base,Caveira,,Brasil,"Camisa com manga Caveira Trono",0,0,256,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Caveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com manga Caveira Trono",1,GG,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCHP00001,Camisas,simple,base,,,Brasil,"Camisa  Chaveirosbeatles Yellow",0,0,,,"Utilizar configuração","Utilizar configuração","Camisa  Chaveirosbeatles Yellow","Bloco depois da Coluna de Informação",25,,0,"Camisa  Chaveirosbeatles Yellow",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Outros::1::1::1",,
CMCMP00168,Camisas,simple,base,Terror,,Brasil,"Camisa com manga Chucky",0,0,166,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Chucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com manga Chucky",1,P,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Filmes e Series::1::1::1",,
CMCMM00165,Camisas,simple,base,Terror,,Brasil,"Camisa com manga Chucky",0,0,166,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Chucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com manga Chucky",1,M,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Filmes e Series::1::1::1",,
CMCMG00162,Camisas,simple,base,Terror,,Brasil,"Camisa com manga Chucky",0,0,166,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Chucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com manga Chucky",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Filmes e Series::1::1::1",,
CMCMGG00105,Camisas,simple,base,Terror,,Brasil,"Camisa com manga Chucky",0,0,166,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Chucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com manga Chucky",1,GG,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Filmes e Series::1::1::1",,
CMCMG00164,Camisas,simple,base,,,Brasil,"Camisa com manga Cm G",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Cm G","Bloco depois da Coluna de Informação",25,278,0,"Camisa com manga Cm G",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Outros::1::1::1",,
CMCMM00246,Camisas,simple,base,,,Brasil,"Camisa com manga Cm M",0,0,5,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Cm M","Bloco depois da Coluna de Informação",25,5,0,"Camisa com manga Cm M",1,M,0,4,250,-4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Outros::1::1::1",,
CMCMP00147,Camisas,simple,base,,,Brasil,"Camisa com manga Cm P",0,0,230,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Cm P","Bloco depois da Coluna de Informação",25,230,0,"Camisa com manga Cm P",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Outros::1::1::1",,
CMCMM00385,Camisas,simple,base,,,Brasil,"Camisa com manga Cm Smiths Capacete",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Cm Smiths Capacete","Bloco depois da Coluna de Informação",25,,0,"Camisa com manga Cm Smiths Capacete",1,M,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Outros::1::1::1",,
CMBLG00071,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa Baby Look Coringa",0,0,144,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Coringa","Bloco depois da Coluna de Informação",20,144,0,"Camisa Baby Look Coringa",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00158,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Cabelo Verde",0,0,198,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Cabelo Verde","Bloco depois da Coluna de Informação",25,198,0,"Camisa com manga Coringa Cabelo Verde",1,P,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00153,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Cabelo Verde",0,0,198,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Cabelo Verde","Bloco depois da Coluna de Informação",25,198,0,"Camisa com manga Coringa Cabelo Verde",1,M,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00147,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Cabelo Verde",0,0,198,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Cabelo Verde","Bloco depois da Coluna de Informação",25,198,0,"Camisa com manga Coringa Cabelo Verde",1,G,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00090,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Cabelo Verde",0,0,198,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Cabelo Verde","Bloco depois da Coluna de Informação",25,198,0,"Camisa com manga Coringa Cabelo Verde",1,GG,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMP00218,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Carta",0,0,144,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Carta","Bloco depois da Coluna de Informação",25,144,0,"Camisa com manga Coringa Carta",1,P,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00291,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Carta",0,0,144,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Carta","Bloco depois da Coluna de Informação",25,144,0,"Camisa com manga Coringa Carta",1,M,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00293,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Carta",0,0,144,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Carta","Bloco depois da Coluna de Informação",25,144,0,"Camisa com manga Coringa Carta",1,G,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00214,Camisas,simple,base,Quadrinhos,,Brasil,"Camisa com manga Coringa Carta",0,0,144,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Coringa Carta","Bloco depois da Coluna de Informação",25,144,0,"Camisa com manga Coringa Carta",1,GG,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00365,Camisas,simple,base,"The Cure",,Brasil,"Camisa com manga Cure Boys",0,0,311,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Cure Boys","Bloco depois da Coluna de Informação",25,311,0,"Camisa com manga Cure Boys",1,M,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00373,Camisas,simple,base,"The Cure",,Brasil,"Camisa com manga Cure Boys",0,0,310,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Cure Boys","Bloco depois da Coluna de Informação",25,310,0,"Camisa com manga Cure Boys",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00290,Camisas,simple,base,"The Cure",,Brasil,"Camisa com manga Cure Boys",0,0,311,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Cure Boys","Bloco depois da Coluna de Informação",25,311,0,"Camisa com manga Cure Boys",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMBLG00033,Camisas,simple,base,"Pink Floyd",,Brasil,"Camisa Baby Look Dark Side Vader",0,0,325,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Dark Side Vader","Bloco depois da Coluna de Informação",20,325,0,"Camisa Baby Look Dark Side Vader",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00144,Camisas,simple,base,"Pink Floyd",,Brasil,"Camisa com manga Dark Side Vader",0,0,791,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Side Vader","Bloco depois da Coluna de Informação",25,791,0,"Camisa com manga Dark Side Vader",1,P,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00143,Camisas,simple,base,"Pink Floyd",,Brasil,"Camisa com manga Dark Side Vader",0,0,791,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Side Vader","Bloco depois da Coluna de Informação",25,791,0,"Camisa com manga Dark Side Vader",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00152,Camisas,simple,base,"Pink Floyd",,Brasil,"Camisa com manga Dark Side Vader",0,0,791,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Side Vader","Bloco depois da Coluna de Informação",25,791,0,"Camisa com manga Dark Side Vader",1,G,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00082,Camisas,simple,base,"Pink Floyd",,Brasil,"Camisa com manga Dark Side Vader",0,0,791,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Side Vader","Bloco depois da Coluna de Informação",25,791,0,"Camisa com manga Dark Side Vader",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00075,Camisas,simple,base,Darkthrone,,Brasil,"Camisa com manga Dark Throne",0,0,387,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Throne","Bloco depois da Coluna de Informação",25,387,0,"Camisa com manga Dark Throne",1,P,0,1,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00074,Camisas,simple,base,Darkthrone,,Brasil,"Camisa com manga Dark Throne",0,0,387,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Throne","Bloco depois da Coluna de Informação",25,387,0,"Camisa com manga Dark Throne",1,M,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00073,Camisas,simple,base,Darkthrone,,Brasil,"Camisa com manga Dark Throne",0,0,387,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Dark Throne","Bloco depois da Coluna de Informação",25,387,0,"Camisa com manga Dark Throne",1,G,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
